source_id,ra,dec,parallax,parallax_over_error,phot_g_mean_mag,bp_rp,pmra,pmdec,ruwe,num_obs_g_fov,gls_freq_g_fov,gls_freq_ampl_g_fov,gls_freq_fap_g_fov,nhm_fund_freq_g_fov,spearman_corr_ipd_g_fov,spearman_corr_exf_g_fov,scan_angle_model_ampl_sig_g_fov,TeffH,MassH,loggH,Pwd
443737093108523648,55.77933001056542,52.48182196733306,10.69212369251086,289.44373,15.74121,-0.07783127,102.16758920083691,-63.46188033433742,1.0544223,45,11.868719791287,0.5108908,0.0343339827812797,11.868656492589274,0.07259552,0.69581074,1.5700161,13273.34,0.414383,7.552799,0.998745
454808969042727168,40.71331917783068,56.691977579173134,5.522324869663217,51.32204,18.314425,0.53891945,1.5709354332802516,-8.61482760805769,1.0624566,45,0.241442342279,0.60770345,0.0003982177999483625,0.2411867412788671,0.027667984,-0.36865813,4.2425547,,,,0.615444
834461538014044288,156.6543795451233,47.90733466890036,1.5977719819543117,5.443986,19.981524,0.24997902,3.394431902869484,-5.748246844250671,1.0615196,42,0.242075045235,0.36754432,1.0,0.2421146012915396,-0.2598655,-0.15741979,9.683074,8698.55,0.223795,6.898706,0.754958
850605735964206720,159.7738609556644,55.51568132517869,18.060865597357218,496.89474,15.72924,0.043240547,38.235466927506835,-33.41091492233461,0.98250633,45,2.686201914111,0.40876648,1.0,2.6861602589908813,0.14387351,0.29706022,1.1463081,11297.1,0.670218,8.109995,0.997148
966561537900256512,100.30331443293342,47.73803369467813,24.870110013497133,928.3417,14.823696,-0.0812006,-16.53370898001296,-170.57777968455872,1.0189339,36,19.79103937804,0.45264632,1.0,19.791057980333616,0.03011583,0.70604837,1.0280052,,,,
989059981050056320,110.44476448981568,56.73565562426433,1.534426439360998,7.360495,18.81877,-0.04323578,0.0192496055844531,-2.739742578967571,0.99499184,32,8.661759492301,0.9128056,1.5674623337463808e-10,8.661757566692321,0.07111437,0.017741935,2.323391,13398.1,0.228501,6.798933,0.982628
1020641700210987520,147.85829444381022,53.15853305122355,3.1771636456696553,70.82547,15.25243,-0.5522356,29.22591605024502,-0.2316851162531961,1.0316092,54,0.289568476314,0.8431221,8.760686191410493e-16,0.2895708026121077,0.071545646,0.313307,0.13537896,126071.8,0.779814,7.833107,0.983446
1031882110660971136,123.83002129432404,54.14133360436119,6.190350610878215,56.906673,17.485138,-0.12259674,-7.442010751607745,-42.28172805777258,0.95842546,33,4.151616322846,0.53562933,1.0,4.151650810260656,0.11664438,0.134594,0.75251704,13763.79,0.585556,7.957703,0.999235
1099325161772414208,105.8576426806222,62.37997567415889,12.238444455554282,357.4332,15.649814,-0.18804646,-110.7215032979006,-208.15812402004823,1.0230922,51,10.150510390945,0.37247044,1.0,10.15046752115691,0.07647059,0.6170732,0.28078845,,,,
1386167468917461376,242.62600138738165,44.98364042543674,2.353926116955003,9.355506,19.700445,0.15413666,-78.02535335337976,-43.60965229086396,1.0622454,49,1.572768359004,0.39292607,1.0,1.5727444300740652,0.23214285,-0.29512194,1.5967681,10078.55,0.408854,7.574126,0.961923
1386472072294112128,242.07154762965425,45.93945123173701,4.7033977549402515,40.38729,18.49464,0.052854538,19.17037599735967,-53.22954289909559,1.0042995,46,14.34436568865,0.47176462,0.1297808228039114,14.34434717718679,0.08146778,0.13299595,1.6969794,10980.61,0.570089,7.942809,0.996246
1613754148095692800,222.09868492392567,57.41505573433531,7.408957546359992,119.03906,17.421476,0.035699844,-44.75253366152144,-26.266940477782263,1.0115083,57,3.622258911696,0.44462463,0.0183728659365956,3.6222486495050368,-0.10752039,0.12361349,0.21979716,11397.55,0.578263,7.955135,0.997237
1701366258254163328,220.0202190486693,75.09282677512897,7.192873816815696,222.35207,15.262346,-0.41649914,-67.90213767356309,24.276372282961987,1.042824,42,22.444774756317,0.4728647,0.4248202072117198,22.44474995462875,0.017259542,0.5837838,0.83055323,30065.18,0.517052,7.724356,0.998162
1782043950438695808,332.41444788818995,21.7975439964077,7.277418295864981,72.77675,17.60375,0.039712906,50.41616570533495,-1.3788259485274676,0.9725802,20,1.219221815316,0.7172131,1.0,1.2191802445411868,0.08571429,-0.25696594,1.9847317,11579.79,0.641532,8.061918,0.99734
1970054533224387072,317.4643515917422,42.951346230828875,17.664326482912962,604.85516,15.568177,-0.025013924,195.75131457333617,-17.263674122635592,0.95334965,46,4.351376866423,0.38301736,1.0,4.35132099302122,0.059882823,0.75836235,0.37633795,,,,
1999127510441929600,356.28079214989765,58.22087933055057,10.23502522512824,168.17323,16.880247,0.041955948,28.93595630292304,5.885931845826105,1.0247617,48,1.404206877793,0.35874352,1.0,1.404217664245668,0.14502822,0.11608752,2.1552708,11570.55,0.648483,8.073433,0.997486
2158083013107793792,276.18464210953323,60.03331381001123,10.404360888851215,345.22443,16.148672,0.017568588,12.608907065962986,33.34381063901519,0.99653107,41,2.828004683146,0.4374516,1.0,2.8280369986058114,0.1608014,0.7217742,3.0440621,11496.3,0.426616,7.611956,0.99309
2208124536065383424,342.6676993906506,63.47712830331973,12.38911714910904,341.98404,16.42019,0.2641163,121.18340396030428,-41.780831852224935,1.0411698,48,0.117174517667,0.3546622,1.0,0.1171372766665547,-0.014003473,0.22368178,0.43494457,,,,
2212797391765189760,339.7524381923057,66.91672941636295,3.7406199145744097,14.737205,19.243053,0.07808304,-36.25766476580334,-23.51042863703836,1.0139953,35,0.001206479699,0.60671496,0.0423044519452025,0.0011531796270211,-0.031092437,-0.0029325513,0.43755892,12239.18,0.715118,8.178564,0.995274
2225580275293875840,344.79381374306115,69.5506606012365,9.773543631861276,97.24326,18.123116,0.056383133,0.0772560416896337,-15.65315301591958,1.0414326,44,0.105452871206,0.22235292,1.0,0.1054823734329293,-0.057787172,0.26955903,0.47651303,11490.23,1.070529,8.745108,0.992237
2317319612801004416,8.707865970293282,-31.497955799197538,2.31987048172748,44.12295,16.096535,-0.34326363,24.40436119934902,2.810654304370632,1.0353695,39,10.359367421285,0.94341564,1.3760979468438613e-17,10.359362021104772,0.13501401,0.16249043,2.0894685,25406.26,0.239002,6.582179,0.881798
2323704339384503040,4.6853204747207275,-25.61216090269223,16.323201642780685,366.30576,15.878902,0.07940197,-8.633398299572603,-73.4083656985117,1.0208939,35,11.687541706721,0.45649666,1.0,11.687536815883393,-0.015270936,0.19174942,0.8058769,10701.85,0.589843,7.978578,0.996467
2338349628107880192,357.84155426396103,-24.13917916696919,20.02108332116848,616.45575,15.355125,0.043209076,-100.42270311491632,-232.39109400117545,1.0235322,34,9.258435021658,0.5397968,0.7742886229982243,9.25842695336992,0.23152709,0.36562672,1.4219953,,,,
2427145530036978816,8.876268786843267,-8.151718849017547,8.544370061223377,90.09965,17.313875,0.061958313,-20.629940210363227,-31.50316794740539,1.0545174,26,14.88970889973,0.42932424,1.0,14.889691630153797,0.11462451,-0.24285714,1.2107229,10986.31,0.624685,8.036356,0.996798
364336440723384320,14.148638129117868,36.53953380965134,6.846963706443296,51.719337,18.103392,-0.15771294,65.13599598427376,-18.80079030676911,1.0320765,44,22.753528050593,0.50563407,0.0660657353769318,22.75356929735254,-0.09400987,0.19703832,0.7464714,16597.07,1.033701,8.672694,0.997755
366448671279425280,7.092756340994659,36.59266635855398,3.629419733974247,18.337791,18.679844,-0.092819214,27.182094651664695,2.120998339434065,1.0268719,42,7.021103009501,0.37497413,1.0,7.021250090221841,0.30589092,0.21312742,3.4720755,15356.7,0.644718,8.053429,0.998474
367287942251945600,11.586271483489291,37.42467904070593,3.731043252487552,13.091802,19.10966,0.06277084,-22.79607443373379,-24.88816279268807,0.93742704,37,4.139443190136,0.42947114,1.0,4.13939669006511,0.21503082,0.39806148,0.9125021,11438.76,0.640465,8.060715,0.995222
367302201541138304,12.181174509942789,37.56347450023661,3.185061171519679,19.306023,18.24804,-0.16290665,-4.779771321942778,-11.337421955780108,0.9756361,38,4.23816426856,0.4518277,1.0,4.238182819926894,0.11719006,0.13305323,1.1882929,16838.57,0.462526,7.700239,0.999394
368770874197238528,11.675661593043426,39.25528833656696,2.540691574996713,8.089735,19.441984,0.07379532,-29.02807098571337,-7.694198228566066,0.991949,40,10.248625561269,0.37605834,1.0,10.24860384810786,-0.18217637,0.15202445,2.5933688,11495.62,0.456841,7.704232,0.986984
369142272905897472,10.318915186413005,40.65081240680209,4.299517461392254,5.133545,20.016035,0.3795929,6.286106336151839,-0.2395745614987223,1.3970383,33,11.705688785503,0.6109686,0.0932519891312863,11.705652869770944,0.28643048,0.516694,3.7194715,,,,
369286201554242944,11.053680563369404,41.572770254989166,12.792905850971932,10.001128,20.065191,0.096214294,0.8604768170438898,9.859690164298142,1.4996108,23,11.948432369386,0.8540836,0.0009275162881850048,11.948441786330894,0.756917,0.73039216,14.524472,,,,
370673613429233792,16.09546911806332,38.93298996477776,5.5971018240296315,8.96265,19.836676,0.20492363,30.85603814870736,-0.6740026582413388,1.1162473,35,23.133888074982,0.39634368,1.0,23.133911313240382,0.2669468,0.32722834,1.269914,10294.66,1.119987,8.838297,0.996195
370905163705878656,15.808960909488473,39.48859330875857,3.4736602304144992,26.37264,18.205624,-0.15485382,29.871826417907126,-26.859438510714064,1.0040455,38,0.260135917599,0.4767953,1.0,0.2601388709022193,-0.11675238,0.17155425,1.6803077,16516.07,0.502506,7.787467,0.999536
371397607476008576,16.210963868248403,40.67213905150661,3.3821231428403693,7.348374,19.901176,0.0099983215,-6.786913172180695,-7.331002830586495,1.0652736,30,0.537822662641,0.6684533,0.0541446471874933,0.537807805673737,0.35350388,0.14173913,2.9626765,12421.44,0.942779,8.531008,0.994973
373167615037836416,17.61613655492,42.40092634734609,4.941113453179923,59.318302,17.184402,-0.23610306,-0.2794751708755658,-27.41603838529892,1.0516192,27,12.946337632753,0.61209023,1.0,12.94633895954493,-0.24420024,0.3173913,0.36629283,19485.2,0.533502,7.83363,0.999666
374213907727439104,13.350862323698802,40.74315969522668,3.6482021694467415,8.649704,19.782133,0.45507622,15.379936314658115,-43.702802201762765,1.0471014,42,12.141298178868,0.62764746,0.0007065446199573805,12.141263700893292,0.6308241,-0.23299596,4.915729,7683.52,0.408804,7.601214,0.928197
374265820995927808,14.615308785422616,40.91418031557971,7.88284438067455,12.494361,20.440477,0.98017883,-35.364936676514795,-127.22451070618374,1.0423919,44,22.397467139794,0.43585017,0.7555678039377425,22.39746529463792,0.34249473,-0.10161943,3.8777351,,,,
374685525200563328,15.16524487006494,41.675004972598465,2.7288661044920546,5.3808107,20.139341,0.31667328,-2.962244052200445,-9.07305133354473,0.965711,50,6.644629123548,0.335616,1.0,6.6446108436463005,0.037695076,-0.12793522,1.5280148,8854.93,0.463456,7.740859,0.94005
375934536052217344,12.56550155666109,43.89109072026936,3.1995297478209257,10.3798275,19.166302,0.2777958,3.5310345077274294,-2.538969441077633,0.96911484,34,12.613171314154,0.51360923,1.0,12.613205545087895,-0.08907563,-0.25784203,1.9170326,10259.44,0.439244,7.661545,0.902056
376372828872093440,15.593868135131997,43.203157389022365,16.77366438289031,59.662636,18.28337,0.93806267,66.22390980636077,10.839657048095392,1.6569383,44,10.652408151868,0.34592304,1.0,10.652342205355149,-0.15560253,0.0649597,2.3349924,5501.18,0.576642,7.98701,0.995115
376481886681299840,15.983687376826431,43.66372889245101,4.1502574701045205,22.002232,18.801188,-0.0028152466,29.7600071239808,-4.709480516744183,1.0055131,49,10.06230242276,0.39130157,1.0,10.062255592443409,0.17418367,0.265821,1.5190471,11960.55,0.644733,8.065764,0.997636
379888208064708096,4.626730552251772,39.20740443776483,5.2873134473122,21.324034,18.81837,0.2717781,70.09886666930518,49.53365796638095,1.0400249,58,13.833857778236,0.30414167,1.0,13.833882995836069,0.34805745,0.021599932,2.4151278,9157.22,0.549517,7.916049,0.986195
380873954598117120,8.197040084563678,40.04291579784158,3.669735198468549,19.454363,18.510862,-0.12621498,-69.49011338083434,-9.682240684801148,0.95202595,36,0.139684784986,0.32727486,1.0,0.1397093017961986,0.14929216,-0.13159823,2.2257223,15212.28,0.585544,7.951485,0.999202
380960781656869376,7.5240798570482275,40.57040582387736,2.15833145577302,5.443407,19.821102,-0.018367767,-5.880266183263076,-35.13224175958223,1.0334743,38,16.213501722166,0.4463484,1.0,16.213480239966234,0.08917825,0.19585562,0.70318145,13617.3,0.550561,7.895226,0.994342
381031116041898112,8.606178039069006,40.960604465184666,3.079221207121461,7.8441896,19.657883,0.08212471,0.8875025988293936,3.37911360017814,0.9749216,34,22.247437132149,0.5307182,0.9198440798441438,22.24746743273035,0.22841863,-0.3592881,2.3589444,11609.08,0.692634,8.144908,0.992123
381097430337427968,8.612080850719497,41.45518262905187,3.3956481401032943,14.209655,19.141026,-0.09127045,24.006603213746033,-23.136896219859803,0.9871244,40,12.035494776769,0.3158033,1.0,12.035519958015044,0.020450281,0.36070383,1.0638331,15499.02,0.782208,8.274666,0.998073
381156499025790336,10.255060906724577,40.86929760345815,6.489695737551041,7.7126393,19.856512,0.055143356,2.909166573837545,-0.8862912641744511,1.8512264,36,15.726994725453,0.6300205,0.0106067408896423,15.727039830518184,0.788417,0.62573314,14.8196,,,,
381300427672655616,10.96422283553316,41.73120760185098,2.7135599437619784,5.410066,19.800707,0.6150017,0.2143191801147659,0.2091466925756673,1.2400448,38,15.174319621985,0.21966036,1.0,15.174299473347451,-0.20647773,0.24226919,2.1051958,,,,
381902753884694144,7.696695825655507,41.787370245300984,2.388279535074082,7.6482387,19.188206,-0.383873,10.712808369013455,-8.098846995247575,0.9832586,34,12.486008017437,0.50057673,1.0,12.485978783724685,0.03407181,0.18226601,1.2267652,32122.15,1.050524,8.675668,0.999119
382290434813674752,8.463562537657587,42.59727601232598,7.506573133159964,29.54735,18.848671,0.014497757,145.0384888316556,49.50625523427337,0.9602542,34,23.501641978305,0.4935467,1.0,23.501702731657957,0.15355232,-0.046051167,2.0037193,,,,
382705363012853760,7.152844927154683,43.95714256181567,3.966167312091902,7.554179,19.597116,0.02749443,-10.705605615054788,2.779025159420619,0.93325365,43,23.109322973298,0.4004851,1.0,23.10931206568415,0.12926608,-0.269606,0.9913635,12205.57,0.944743,8.534557,0.995077
383672490865801600,3.25657658878747,41.34418722972555,1.8729210893378203,5.357645,19.669128,0.28377724,-15.712763391834088,-10.182863519763098,1.0253799,47,0.20168120364,0.7379083,3.215211022869175e-08,0.2016498471308332,0.47883904,0.4063425,1.0897664,8369.87,0.184099,6.715599,0.715706
376944884156098176,16.157577243598787,45.00842408023002,6.70999986781311,7.838135,20.579113,0.67014503,2.8425475173226475,-7.573558095844188,0.9979442,34,21.325902805225,0.5437595,0.5099862499781009,21.32585649842201,0.099770814,0.09233871,2.1166112,6564.65,1.004135,8.641033,0.999479
376956497747819648,15.825655637148213,45.156408375552,2.2250621914564332,6.923528,19.40844,-0.052930832,41.684791436593144,-4.774390497872169,0.97874194,42,8.745974990563,0.43369508,1.0,8.745959292745722,0.088566564,-0.0047364403,0.6724062,14850.79,0.476546,7.743183,0.996715
377490173204283776,12.70407864165,44.803514312544166,4.516912933572939,40.945587,17.850286,-0.09074783,109.6014735403426,-49.33740640842967,1.1346002,43,24.918561584251,0.44606182,0.7942515169524706,24.91851777170711,0.23029296,0.16998577,1.7125533,14363.79,0.479581,7.752449,0.999274
388264566818621056,9.569895674441677,45.15817507214911,2.6142945341570205,6.398725,19.53523,0.5247536,8.282668941222669,-5.3925593142371095,1.1031821,30,14.208400232729,0.5327918,1.0,14.208374382968572,0.33481646,0.8333333,1.3026906,,,,
388751027698430464,6.822037629510123,44.856981815664064,3.623583814717753,10.029723,19.52771,-0.007741928,19.48679634430058,-2.724112020085202,0.9852231,76,8.595109674087,0.2464945,1.0,8.595123408097761,-0.09954887,-0.25043705,1.7513249,13104.52,0.891085,8.449153,0.996285
389219076057494400,8.478359023215317,46.470218139996085,3.658462411798208,7.720313,20.06308,0.049129486,9.198473479386845,-8.991072273246866,1.0471942,50,22.69931837293,0.36318997,1.0,22.69935951417372,0.0557503,0.09217391,0.70012903,12401.03,1.039567,8.689531,0.994504
476682168026942976,62.84344299994294,63.70718096309521,8.706575550691118,92.47662,17.837122,0.22336197,-34.339550549388484,46.95100239301296,0.99620533,70,3.996215216858,0.29340455,0.9391970677231198,3.9961727465930417,0.08004549,0.052335165,1.520227,9224.81,0.623128,8.041698,0.994114
505831217714392960,25.677462716910025,57.01126631971171,5.620618444279355,37.01125,18.39086,0.14339828,33.38125849467536,-28.08616489147574,0.95674074,64,3.70457652995,0.36438632,0.1021526598282731,3.704539982809493,0.24473444,0.26931554,1.5942682,10637.5,0.620089,8.030219,0.994402
827961946825467520,147.2140341546357,51.41294391866892,4.526337199411453,27.531607,18.543007,-0.019325256,-45.59463376060553,-102.82103020790218,0.954509,65,6.016859796659,0.40880424,0.0088664350830419,6.0168788004944025,0.07810315,0.05398505,1.5055969,12091.31,0.653975,8.08053,0.998
930577850922831616,127.09790101493869,47.00002266450878,6.135527506524984,48.191383,17.881165,0.059085846,-39.61361095719858,-80.59469999307733,1.0259932,37,0.314181570016,0.5426172,0.1907523790990157,0.3141779402471309,0.56543386,0.07776929,3.172025,10912.92,0.551139,7.909433,0.996007
1422344395064093056,263.8051471939805,57.50353268057449,9.556912933829611,220.3547,16.60056,-0.040124893,-26.1141998196573,77.47988243860092,1.0918475,36,14.874681880677,0.4433197,1.0,14.87468738168322,0.18120979,0.5003337,1.9351816,12852.15,0.558461,7.913314,0.998641
1593140224924964864,226.84211765168445,52.51123974420037,4.7149087921067645,52.04926,18.149862,0.32013512,-149.27300303469804,41.13758336062406,1.0821915,56,15.671846952482,0.26043057,1.0,15.671811155315709,0.064986125,-0.041632652,5.6474066,,,,
1634639062228062848,266.03065427850925,68.2381299805401,5.928768323859736,125.89749,15.886828,-0.414917,4.193891142004173,46.61926001350449,1.1328777,26,2.403186201254,0.43389347,1.0,2.403173114848427,0.2957265,0.75043476,1.2869174,30436.03,0.582708,7.86641,0.998689
1716738118005409152,194.1138055859512,77.88373084382037,3.5483949319367367,96.607056,15.148117,-0.5775652,-23.10450742045664,3.343136591965919,1.02086,39,19.905503716426,0.55464566,0.0526421386247427,19.905454879056148,0.060121458,-0.16913675,0.6408377,,,,0.989987
1878875160654355072,335.43958722454306,24.42838275696998,9.00398818815556,154.49884,16.369907,-0.22966766,33.91515889513969,-11.30506731222906,1.0322682,37,16.285793954529,0.42891228,1.0,16.285832550645498,0.014037433,0.3935484,0.51995915,19026.95,0.703473,8.139131,0.999712
1944442608134953472,353.7229693192362,50.03531832807187,8.733454526759706,141.95474,17.072554,0.029809952,-55.26476473425803,14.270204808244678,0.974157,61,16.657875035347,0.36726385,0.1755347006466762,16.657896460468663,0.07726071,-0.031247333,0.6714354,11728.31,0.599055,7.989716,0.997483
2118062851443364096,277.66756315699513,45.307083328144834,6.6970080167058335,112.638435,17.303734,0.10900307,9.438202402488654,-9.179975453156096,0.95064867,40,20.591330771883,0.44323745,1.0,20.591365103011725,-0.08348968,0.28006113,0.56726646,10422.54,0.410727,7.575347,0.984143
2294847278756327936,291.9323946321399,80.23408672646954,24.473515499614727,943.0763,15.226251,0.17934704,41.21006010895436,39.57546262330685,1.0578387,38,2.222251205502,0.36413217,1.0,2.222263787561117,0.19641098,0.22310975,2.077864,9598.17,0.53628,7.889862,0.992691
2395444208921491456,353.9029925799428,-16.296092844132104,41.07940673709926,1838.2336,13.402452,-0.084918976,88.03726937666778,-142.42418518055544,1.0523095,23,12.431401450738,0.61235183,1.0,12.43134978575542,-0.014035088,0.7849624,0.5573208,,,,
2401659365900957056,339.08836547186536,-19.87371077514292,11.551101654338966,260.10864,15.552411,-0.258667,95.7057151799022,-72.0780029915635,1.0248381,37,23.043139374795,0.45222566,1.0,23.04316099699388,0.15742058,0.4802139,0.5154986,19377.4,0.625081,8.004939,0.999746
2536148746287884160,15.53156205823656,-0.5504306159852489,5.264600931572574,33.033295,18.19657,0.14769745,346.5450255302744,-124.14344765438685,0.98249364,30,5.650103755412,0.5888009,0.7012651293926079,5.6501381239834245,-0.0020022248,-0.25675213,1.1116099,,,,
2724714646854018048,329.434461430746,7.576827967090132,3.8479800542294975,36.618496,17.49629,-0.26950264,5.065179724092418,18.21611459853983,1.0096769,24,24.403591179006,0.68586224,0.6889369264638965,24.40358985173444,0.06173913,0.1491228,1.0759588,22135.19,0.537154,7.826422,0.99946
2737597207985505664,336.1353054586485,17.78023702553589,2.2068216340200406,10.332716,18.855682,0.28606033,-5.966032770820724,8.789385272545983,1.0275073,25,12.711249734072,0.774791,0.0129219265995059,12.711250086786608,0.18769231,-0.24307692,1.7995746,,,,0.589488
5170668766392712448,39.35833851260718,-12.359621433207083,14.13088778922268,317.02902,14.968821,-0.43894196,-36.91512169562347,0.4517125257195978,0.9738727,37,0.732658558894,0.37221196,1.0,0.7326245457072239,0.42532006,0.6286657,2.5786827,31450.82,0.959792,8.51712,0.998605
6534335382682334592,357.85557908353866,-40.304260565199534,3.0675533104138606,15.385329,18.69229,0.13856888,7.909042304058745,-8.471060553076668,0.99007887,46,0.001015800552,0.60946375,0.00025569350365633683,0.0009699819597122996,-0.07542399,-0.048172757,2.4574172,10035.13,0.319563,7.294944,0.961037
6844375121726139520,324.98911367423483,-12.763911562259386,27.214815353387,460.52142,16.407238,0.38370323,232.9823417502158,-62.27045235796574,0.9729587,46,0.451262493617,0.5878897,0.0007190810458051954,0.4512769194430384,0.26191798,-0.016303753,1.5936579,,,,
307116824821161088,17.550176255324338,27.01729509733914,17.80302033435167,441.53912,15.141714,-0.11933708,211.49802701421925,-150.55510188261124,0.9912014,30,12.466360176841,0.48604822,1.0,12.466340831100608,0.38286987,0.71760684,2.4791205,,,,
313206676129937408,17.987841421568223,31.60889249217097,7.982671003214589,94.73533,16.94631,-0.210186,-30.7619788156439,-40.80192979325996,1.0670274,32,2.444094397971,0.7742178,7.922155804624152e-05,2.4441391349577986,0.11546921,0.4384872,0.95135677,18122.94,0.795597,8.288979,0.999058
364582696967656832,13.105232934919217,36.910105274343906,2.4538932222384786,5.2634425,19.900766,-0.0917778,0.3550027336594895,-0.2210618844931343,1.023554,46,2.735227442577,0.4057474,1.0,2.735178693574166,0.029910577,0.114285715,2.3563066,15464.05,0.80482,8.310035,0.997195
366399468134004864,7.210598194394648,36.47896856088449,9.51416159886688,23.84461,19.65186,0.92811775,-41.596626575655115,-35.661327343880856,1.0390491,44,3.691092463742,0.39980483,1.0,3.691081049908565,-0.053276956,0.12067331,1.2696565,5497.37,0.628282,8.071399,0.996377
367195209610569088,12.216402243190275,36.74240855653216,6.557984196258152,23.0259,19.09462,0.3052616,-34.78160538619893,-43.10557936174751,0.96452194,37,11.224636851994,0.4798569,1.0,11.224642673819796,-0.03816975,0.104032256,0.058653668,8597.84,0.780769,8.292446,0.992035
367720909312606720,12.85143777174848,38.173317775063005,1.2502690717265073,9.649624,18.118277,-0.44812965,-2.2986484171839985,-8.78406008045369,0.94964063,44,11.554151872774,0.3893613,1.0,11.554185084337464,0.1415081,0.32478005,1.7295243,35901.4,0.422495,7.393423,0.989121
367914526437905280,11.9156876349994,38.343183609132154,6.128017586334867,17.84327,19.589193,0.4598465,-24.577900322728837,-36.22599447593083,0.96088547,42,0.194361255042,0.37497798,1.0,0.1943296540881372,0.064581476,0.10528075,1.4265598,7601.53,0.746418,8.243258,0.993509
368059249655701632,12.736441122797116,39.33723111006432,4.7218724613963925,7.4675097,20.271467,0.21326065,22.00768178049026,-31.577852027747632,0.9847883,31,4.069659292148,0.55282503,1.0,4.069691723389192,0.04233871,0.21052632,1.9265802,,,,0.996516
368326190463168640,10.782707301097457,38.40907851627511,3.591330238037847,6.4050198,20.292656,0.07363129,1.012705511560782,-22.1543245492462,0.9855591,44,15.626932271052,0.38920546,1.0,15.626948986745282,0.11134602,-0.14285715,0.98505414,11731.28,1.071243,8.745973,0.994639
368705040938611200,9.782137248066205,39.74297030408084,3.699349727992265,11.840863,19.487331,0.22397423,47.85261643687415,-6.711646563462574,1.0106444,39,24.827125253404,0.52438176,0.1840094942089472,24.827172451872368,0.12307692,0.15019098,1.024547,9719.71,0.583666,7.972826,0.986782
368828117521778688,10.69349625790183,39.55745871474841,8.232719278899784,43.326103,18.7026,0.30053902,58.799378519430824,-66.40176451235509,0.94646263,36,18.066147883948,0.58805275,0.0561596523573544,18.066101429898616,-0.15341055,0.13355227,1.2579151,8632.32,0.831522,8.369356,0.992976
368860484395462656,11.055488944967813,39.84050618056406,2.568766910251916,5.088555,19.95053,0.09718323,4.757508535886373,7.869155808263702,1.0558689,33,17.992423284902,0.49696007,1.0,17.992392782697305,-0.09057487,0.1768473,1.8739238,11402.31,0.635403,8.052464,0.983334
